Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C,debug_IA,debug_IB,debug_IC,pos_estimate_debug,open_phase_debug,open_phase_vel_debug,open_Vd_debug,open_Vq_debug,alpha_debug,beta_debug,sectant_debug,cos_p_debug,sin_p_debug
5743,28.717238,0,0,0,0,0,0,0.625131071,2.37336469,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5744,28.722313,0,0,0,0,0,0,0.625131071,2.31002879,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5745,28.727242,0,0,0,0,0,0,0.625131071,2.2466929,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5746,28.732232,0,0,0,0,0,0,0.625131071,2.183357,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5747,28.737256,0,0,0,0,0,0,0.625131071,2.1200211,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5748,28.742235,0,0,0,0,0,0,0.625131071,2.0597012,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5749,28.747249,0,0,0,0,0,0,0.625131071,1.99636555,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5750,28.752231,0,0,0,0,0,0,0.625131071,1.93303216,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5751,28.757250,0,0,0,0,0,0,0.625131071,1.86969876,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5752,28.762231,0,0,0,0,0,0,0.625131071,1.80636537,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5753,28.767256,0,0,0,0,0,0,0.625131071,1.74303198,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5754,28.772238,0,0,0,0,0,0,0.625131071,1.68271446,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5755,28.777250,0,0,0,0,0,0,0.625131071,1.61938107,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5756,28.782241,0,0,0,0,0,0,0.625131071,1.55604768,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5757,28.787254,0,0,0,0,0,0,0.625131071,1.49271429,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5758,28.792234,0,0,0,0,0,0,0.625131071,1.42938089,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5759,28.797252,0,0,0,0,0,0,0.625131071,1.3660475,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5760,28.802232,0,0,0,0,0,0,0.625131071,1.30572999,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5761,28.807255,0,0,0,0,0,0,0.625131071,1.24239659,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5762,28.812236,0,0,0,0,0,0,0.625131071,1.1790632,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5763,28.817249,0,0,0,0,0,0,0.625131071,1.11572981,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5764,28.822234,0,0,0,0,0,0,0.625131071,1.05239642,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5765,28.827258,0,0,0,0,0,0,0.625131071,0.989062786,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5766,28.832247,0,0,0,0,0,0,0.625131071,0.928744078,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5767,28.837233,0,0,0,0,0,0,0.625131071,0.865409434,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5768,28.842254,0,0,0,0,0,0,0.625131071,0.80207479,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5769,28.847237,0,0,0,0,0,0,0.625131071,0.738740146,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5770,28.852251,0,0,0,0,0,0,0.625131071,0.675405502,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5771,28.857233,0,0,0,0,0,0,0.625131071,0.612070858,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5772,28.862254,0,0,0,0,0,0,0.625131071,0.55175215,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5773,28.867236,0,0,0,0,0,0,0.625131071,0.488417506,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5774,28.872252,0,0,0,0,0,0,0.625131071,0.425082862,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5775,28.877234,0,0,0,0,0,0,0.625131071,0.361748219,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5776,28.882256,0,0,0,0,0,0,0.625131071,0.298413575,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5777,28.887248,0,0,0,0,0,0,0.625131071,0.235078931,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5778,28.892256,0,0,0,0,0,0,0.625131071,0.174760222,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5779,28.897241,0,0,0,0,0,0,0.625131071,0.111425616,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5780,28.902251,0,0,0,0,0,0,0.625131071,0.0480911285,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5781,28.907234,0,0,0,0,0,0,0.625131071,-0.0152433692,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5782,28.912255,0,0,0,0,0,0,0.625131071,-0.0785778612,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5783,28.917238,0,0,0,0,0,0,0.625131071,-0.141912386,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5784,28.922316,0,0,0,0,0,0,0.625131071,-0.20524703,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5785,28.927237,0,0,0,0,0,0,0.625131071,-0.265565723,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5786,28.932240,0,0,0,0,0,0,0.625131071,-0.328900367,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5787,28.937251,0,0,0,0,0,0,0.625131071,-0.392235011,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5788,28.942231,0,0,0,0,0,0,0.625131071,-0.455569655,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5789,28.947254,0,0,0,0,0,0,0.625131071,-0.518904269,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5790,28.952237,0,0,0,0,0,0,0.625131071,-0.579222977,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5791,28.957252,0,0,0,0,0,0,0.625131071,-0.642557621,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5792,28.962234,0,0,0,0,0,0,0.625131071,-0.705892265,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5793,28.967253,0,0,0,0,0,0,0.625131071,-0.769226909,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5794,28.972233,0,0,0,0,0,0,0.625131071,-0.832561553,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5795,28.977246,0,0,0,0,0,0,0.625131071,-0.895896196,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5796,28.982238,0,0,0,0,0,0,0.625131071,-0.956214905,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5797,28.987255,0,0,0,0,0,0,0.625131071,-1.01954913,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5798,28.992233,0,0,0,0,0,0,0.625131071,-1.08288252,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5799,28.997249,0,0,0,0,0,0,0.625131071,-1.14621592,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5800,29.002240,0,0,0,0,0,0,0.625131071,-1.20954931,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5801,29.007252,0,0,0,0,0,0,0.625131071,-1.2728827,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5802,29.012235,0,0,0,0,0,0,0.625131071,-1.33320022,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5803,29.017256,0,0,0,0,0,0,0.625131071,-1.39653361,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5804,29.022239,0,0,0,0,0,0,0.625131071,-1.459867,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5805,29.027250,0,0,0,0,0,0,0.625131071,-1.52320039,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5806,29.032234,0,0,0,0,0,0,0.625131071,-1.58653378,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5807,29.037369,0,0,0,0,0,0,0.625131071,-1.64986718,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5808,29.042239,0,0,0,0,0,0,0.625131071,-1.71018469,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5809,29.047232,0,0,0,0,0,0,0.625131071,-1.77351809,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5810,29.052253,0,0,0,0,0,0,0.625131071,-1.83685148,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5811,29.057235,0,0,0,0,0,0,0.625131071,-1.90018487,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5812,29.062246,0,0,0,0,0,0,0.625131071,-1.96351826,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5813,29.067239,0,0,0,0,0,0,0.625131071,-2.02685261,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5814,29.072252,0,0,0,0,0,0,0.625131071,-2.08717251,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5815,29.077237,0,0,0,0,0,0,0.625131071,-2.1505084,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5816,29.082251,0,0,0,0,0,0,0.625131071,-2.2138443,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5817,29.087236,0,0,0,0,0,0,0.625131071,-2.27718019,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5818,29.092253,0,0,0,0,0,0,0.625131071,-2.34051609,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5819,29.097238,0,0,0,0,0,0,0.625131071,-2.40385199,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5820,29.102249,0,0,0,0,0,0,0.625131071,-2.46417189,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5821,29.107242,0,0,0,0,0,0,0.625131071,-2.52750778,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5822,29.112254,0,0,0,0,0,0,0.625131071,-2.59084368,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5823,29.117237,0,0,0,0,0,0,0.625131071,-2.65417957,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5824,29.122252,0,0,0,0,0,0,0.625131071,-2.71751547,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5825,29.127235,0,0,0,0,0,0,0.625131071,-2.78085136,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5826,29.132250,0,0,0,0,0,0,0.625131071,-2.84117126,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5827,29.137233,0,0,0,0,0,0,0.625131071,-2.90450716,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5828,29.142304,0,0,0,0,0,0,0.625131071,-2.96784306,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5829,29.147238,0,0,0,0,0,0,0.625131071,-3.03117895,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5830,29.152231,0,0,0,0,0,0,0.625131071,-3.09451485,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5831,29.157248,0,0,0,0,0,0,0.625131071,3.12533474,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5832,29.162246,0,0,0,0,0,0,0.625131071,3.06501484,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5833,29.167255,0,0,0,0,0,0,0.625131071,3.00167894,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5834,29.172233,0,0,0,0,0,0,0.625131071,2.93834305,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5835,29.177255,0,0,0,0,0,0,0.625131071,2.87500715,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5836,29.182235,0,0,0,0,0,0,0.625131071,2.81167126,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5837,29.187249,0,0,0,0,0,0,0.625131071,2.74833536,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5838,29.192240,0,0,0,0,0,0,0.625131071,2.68801546,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5839,29.197249,0,0,0,0,0,0,0.625131071,2.62467957,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5840,29.202241,0,0,0,0,0,0,0.625131071,2.56134367,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5841,29.207248,0,0,0,0,0,0,0.625131071,2.49800777,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5842,29.212242,0,0,0,0,0,0,0.625131071,2.43467188,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5843,29.217254,0,0,0,0,0,0,0.625131071,2.37133598,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5844,29.222238,0,0,0,0,0,0,0.625131071,2.31101608,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5845,29.227251,0,0,0,0,0,0,0.625131071,2.24768019,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5846,29.232234,0,0,0,0,0,0,0.625131071,2.18434429,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5847,29.237254,0,0,0,0,0,0,0.625131071,2.1210084,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5848,29.242234,0,0,0,0,0,0,0.625131071,2.0576725,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5849,29.247354,0,0,0,0,0,0,0.625131071,1.99433684,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5850,29.252242,0,0,0,0,0,0,0.625131071,1.93401933,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5851,29.257237,0,0,0,0,0,0,0.625131071,1.87068594,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5852,29.262256,0,0,0,0,0,0,0.625131071,1.80735254,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5853,29.267237,0,0,0,0,0,0,0.625131071,1.74401915,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5854,29.272248,0,0,0,0,0,0,0.625131071,1.68068576,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5855,29.277249,0,0,0,0,0,0,0.625131071,1.61735237,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5856,29.282254,0,0,0,0,0,0,0.625131071,1.55703485,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5857,29.287240,0,0,0,0,0,0,0.625131071,1.49370146,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5858,29.292254,0,0,0,0,0,0,0.625131071,1.43036807,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5859,29.297239,0,0,0,0,0,0,0.625131071,1.36703467,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5860,29.302255,0,0,0,0,0,0,0.625131071,1.30370128,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5861,29.307236,0,0,0,0,0,0,0.625131071,1.24338377,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5862,29.312251,0,0,0,0,0,0,0.625131071,1.18005037,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5863,29.317233,0,0,0,0,0,0,0.625131071,1.11671698,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5864,29.322248,0,0,0,0,0,0,0.625131071,1.05338359,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5865,29.327242,0,0,0,0,0,0,0.625131071,0.990049958,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5866,29.332252,0,0,0,0,0,0,0.625131071,0.926715314,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5867,29.337238,0,0,0,0,0,0,0.625131071,0.866396606,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5868,29.342333,0,0,0,0,0,0,0.625131071,0.800046027,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5869,29.347231,0,0,0,0,0,0,0.625131071,0.739727318,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5870,29.352239,0,0,0,0,0,0,0.625131071,0.676392674,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5871,29.357254,0,0,0,0,0,0,0.625131071,0.613058031,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5872,29.362237,0,0,0,0,0,0,0.625131071,0.549723387,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5873,29.367255,0,0,0,0,0,0,0.625131071,0.486388743,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5874,29.372233,0,0,0,0,0,0,0.625131071,0.426070035,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5875,29.377256,0,0,0,0,0,0,0.625131071,0.362735391,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5876,29.382234,0,0,0,0,0,0,0.625131071,0.299400747,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5877,29.387246,0,0,0,0,0,0,0.625131071,0.236066103,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5878,29.392237,0,0,0,0,0,0,0.625131071,0.172731459,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5879,29.397258,0,0,0,0,0,0,0.625131071,0.10939686,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5880,29.402239,0,0,0,0,0,0,0.625131071,0.0490783006,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5881,29.407257,0,0,0,0,0,0,0.625131071,-0.0142561961,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5882,29.412239,0,0,0,0,0,0,0.625131071,-0.0775906891,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5883,29.417255,0,0,0,0,0,0,0.625131071,-0.140925214,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5884,29.422238,0,0,0,0,0,0,0.625131071,-0.204259858,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5885,29.427251,0,0,0,0,0,0,0.625131071,-0.267594486,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5886,29.432232,0,0,0,0,0,0,0.625131071,-0.327913195,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5887,29.437296,0,0,0,0,0,0,0.625131071,-0.391247839,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5888,29.442237,0,0,0,0,0,0,0.625131071,-0.454582483,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5889,29.447232,0,0,0,0,0,0,0.625131071,-0.517917097,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5890,29.452249,0,0,0,0,0,0,0.625131071,-0.58125174,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5891,29.457231,0,0,0,0,0,0,0.625131071,-0.641570449,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5892,29.462247,0,0,0,0,0,0,0.625131071,-0.704905093,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5893,29.467229,0,0,0,0,0,0,0.625131071,-0.768239737,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5894,29.472253,0,0,0,0,0,0,0.625131071,-0.83157438,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5895,29.477239,0,0,0,0,0,0,0.625131071,-0.894909024,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5896,29.482253,0,0,0,0,0,0,0.625131071,-0.958243668,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5897,29.487238,0,0,0,0,0,0,0.625131071,-1.01856196,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5898,29.492255,0,0,0,0,0,0,0.625131071,-1.08189535,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5899,29.497246,0,0,0,0,0,0,0.625131071,-1.14522874,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5900,29.502249,0,0,0,0,0,0,0.625131071,-1.20856214,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5901,29.507231,0,0,0,0,0,0,0.625131071,-1.27189553,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5902,29.512252,0,0,0,0,0,0,0.625131071,-1.33522892,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5903,29.517234,0,0,0,0,0,0,0.625131071,-1.39554644,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5904,29.522344,0,0,0,0,0,0,0.625131071,-1.4618957,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5905,29.527239,0,0,0,0,0,0,0.625131071,-1.52221322,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5906,29.532232,0,0,0,0,0,0,0.625131071,-1.58554661,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5907,29.537254,0,0,0,0,0,0,0.625131071,-1.64888,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5908,29.542237,0,0,0,0,0,0,0.625131071,-1.7122134,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5909,29.547254,0,0,0,0,0,0,0.625131071,-1.77554679,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5910,29.552249,0,0,0,0,0,0,0.625131071,-1.83586431,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5911,29.557255,0,0,0,0,0,0,0.625131071,-1.8991977,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5912,29.562236,0,0,0,0,0,0,0.625131071,-1.96253109,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5913,29.567256,0,0,0,0,0,0,0.625131071,-2.02586555,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5914,29.572236,0,0,0,0,0,0,0.625131071,-2.08920145,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5915,29.577246,0,0,0,0,0,0,0.625131071,-2.14952135,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5916,29.582238,0,0,0,0,0,0,0.625131071,-2.21285725,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5917,29.587246,0,0,0,0,0,0,0.625131071,-2.27619314,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5918,29.592237,0,0,0,0,0,0,0.625131071,-2.33952904,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5919,29.597246,0,0,0,0,0,0,0.625131071,-2.40286493,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5920,29.602256,0,0,0,0,0,0,0.625131071,-2.46620083,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5921,29.607247,0,0,0,0,0,0,0.625131071,-2.52652073,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5922,29.612241,0,0,0,0,0,0,0.625131071,-2.58985662,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5923,29.617247,0,0,0,0,0,0,0.625131071,-2.65319252,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5924,29.622241,0,0,0,0,0,0,0.625131071,-2.71652842,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5925,29.627238,0,0,0,0,0,0,0.625131071,-2.77986431,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5926,29.632255,0,0,0,0,0,0,0.625131071,-2.84320021,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5927,29.637236,0,0,0,0,0,0,0.625131071,-2.90352011,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5928,29.642252,0,0,0,0,0,0,0.625131071,-2.966856,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5929,29.647234,0,0,0,0,0,0,0.625131071,-3.0301919,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
5930,29.652254,0,0,0,0,0,0,0.625131071,-3.09352779,-12.566371,0,0,0.0181854926,-0.00410187943,6,0.99979943,-0.0163440928
