Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C,debug_IA,debug_IB,debug_IC,pos_estimate_debug
4548,4.548690,0.469645232,0.485912293,0.530354738,2.89535499,0.483398378,-3.37875342,-0.414986521
4549,4.549685,0.469278306,0.485742003,0.530721664,2.70401001,0.785522401,-3.47442627,-0.415382624
4550,4.550697,0.468980819,0.485603958,0.531019211,2.60330176,0.956726015,-3.56002784,-0.415228009
4551,4.551679,0.468753904,0.485498637,0.531246126,2.527771,1.04232776,-3.57009888,-0.414794445
4552,4.552688,0.468548357,0.48540324,0.531451583,2.53784156,1.09771717,-3.63555861,-0.413999945
4553,4.553684,0.468331575,0.485302627,0.531610727,2.55294776,1.10275269,-3.65570045,-0.412982792
4554,4.554693,0.468230665,0.485255808,0.531769335,2.5831604,1.09268188,-3.67584229,-0.412075758
4555,4.555678,0.468201876,0.485242456,0.531798184,2.6184082,1.05743408,-3.67584229,-0.411749989
4556,4.556687,0.468169421,0.485227376,0.531830609,2.68386817,0.991973877,-3.67584205,-0.411168724
4557,4.557716,0.468259633,0.485269248,0.531740367,2.70904541,0.961761415,-3.67080688,-0.410796016
4558,4.558679,0.468321025,0.48529774,0.531678975,2.70904541,0.941619813,-3.65066528,-0.410660058
4559,4.559687,0.468494862,0.485378414,0.531545699,2.69897437,0.931549013,-3.63052344,-0.410594463
4560,4.560683,0.468711108,0.485478759,0.531288862,2.68386817,0.941619813,-3.62548804,-0.410535812
4561,4.561692,0.468899071,0.48556602,0.531100929,2.64358497,0.946655154,-3.60534644,-0.41048187
4562,4.562674,0.469207168,0.485708982,0.530792832,2.60330176,0.946655154,-3.5499568,-0.410362303
4563,4.563697,0.469535917,0.48586157,0.530464113,2.58819556,0.936584413,-3.52478004,-0.410111487
4564,4.564680,0.469909608,0.486035019,0.530090451,2.54791236,0.911407411,-3.45931983,-0.40994972
4565,4.565691,0.470415503,0.486269772,0.529695928,2.527771,0.886230409,-3.41400146,-0.409738719
4566,4.566675,0.470888525,0.486489326,0.529111445,2.49755836,0.866088808,-3.36364722,-0.409569919
4567,4.567695,0.471472442,0.486760318,0.528527558,2.44720435,0.810699403,-3.30322242,-0.409466743
4568,4.568725,0.472007066,0.487008452,0.527992964,2.40692139,0.785522401,-3.19244385,-0.40931201
4569,4.569680,0.472583741,0.487276077,0.527416289,2.36160278,0.760345399,-3.12194824,-0.409251034
4570,4.570689,0.47322309,0.487572789,0.52677691,2.31124854,0.730133057,-3.0413816,-0.409204125
4571,4.571684,0.474077731,0.487969428,0.526098073,2.24075317,0.689849854,-2.93060303,-0.409236908
4572,4.572693,0.474844426,0.488325238,0.525155544,2.19039917,0.654602051,-2.84500122,-0.409201741
4573,4.573676,0.475568414,0.488661259,0.524431586,2.12997437,0.649566591,-2.77450538,-0.409232199
4574,4.574698,0.476405799,0.489049882,0.523594201,2.03933716,0.589141846,-2.628479,-0.409232199
4575,4.575684,0.477203131,0.489419937,0.522796869,1.94869983,0.574035585,-2.52273536,-0.409232199
4576,4.576692,0.47807157,0.489822984,0.52192843,1.86309803,0.528717041,-2.39181519,-0.409232199
4577,4.577675,0.47920236,0.49024874,0.521011055,1.79260242,0.50857538,-2.30117774,-0.409232199
4578,4.578697,0.480157435,0.490791053,0.519842625,1.69189441,0.483398378,-2.17529273,-0.409232199
4579,4.579720,0.481110215,0.49123323,0.518889785,1.5710448,0.448150605,-2.01919532,-0.409232199
4580,4.580699,0.482120782,0.491702229,0.517879248,1.48040771,0.412902832,-1.89331055,-0.409232199
4581,4.581695,0.483142734,0.492176503,0.516857266,1.38977051,0.3877258,-1.77749634,-0.409232199
4582,4.582678,0.48418954,0.49266234,0.51581043,1.2840271,0.347442627,-1.63146973,-0.409232199
4583,4.583700,0.485530764,0.493284822,0.514740288,1.18331909,0.322265625,-1.50558472,-0.409232199
4584,4.584682,0.486627698,0.493793875,0.513372242,1.07254028,0.266876191,-1.3394165,-0.409232199
4585,4.585694,0.487734824,0.494307697,0.512265146,0.941619813,0.231628403,-1.21856689,-0.409232199
4586,4.586676,0.488888264,0.494843036,0.511111796,0.820770144,0.201416001,-1.02218616,-0.409232199
4587,4.587699,0.490038574,0.495376885,0.509961426,0.709991395,0.166168213,-0.876159608,-0.409232199
4588,4.588683,0.491196603,0.49591434,0.508803427,0.594177186,0.125884995,-0.720062196,-0.409232199
4589,4.589691,0.492671996,0.496599078,0.507624507,0.493469208,0.0906371996,-0.584106386,-0.409159541
4590,4.590721,0.493869603,0.497154862,0.506130338,0.337371796,0.0604247972,-0.433044404,-0.409131408
4591,4.591684,0.495070368,0.497712135,0.504929602,0.226593003,0.0251770001,-0.292053193,-0.409103274
4592,4.592694,0.496278435,0.498272806,0.503721535,0.130920395,-0.0151061993,-0.115814194,-0.40899545
4593,4.593676,0.497489989,0.498835087,0.502510011,0.0503540002,-0.0302123986,-0.0201416016,-0.408939183
4594,4.594697,0.498709261,0.499400973,0.501290739,-0.0251770001,-0.0503540002,0.0755309984,-0.408962607
4595,4.595684,0.500233173,0.499966741,0.500071645,-0.0704956055,-0.0654601976,0.135955811,-0.408920407
4596,4.596694,0.501451015,0.500673413,0.498548955,-0.105743401,-0.0906371996,0.1963806,-0.408864141
4597,4.597677,0.502669036,0.501238704,0.497330934,-0.176238999,-0.115814202,0.276947021,-0.408836007
4598,4.598700,0.503881991,0.50180161,0.496117979,-0.236663789,-0.135955796,0.372619569,-0.408866465
4599,4.599682,0.505089164,0.502361894,0.494910806,-0.347442627,-0.161132813,0.508575439,-0.408859432
4600,4.600692,0.506288886,0.502918661,0.493711114,-0.463256806,-0.161132813,0.624389648,-0.408859432
4601,4.601724,0.507781386,0.503611326,0.492218584,-0.569000244,-0.1913452,0.760345459,-0.408859432
4602,4.602683,0.508951604,0.504154444,0.491048396,-0.674743593,-0.231628403,0.906372011,-0.408786774
4603,4.603692,0.510106742,0.504690588,0.489893287,-0.820770144,-0.276946992,1.06246936,-0.40875864
4604,4.604676,0.511281013,0.505235553,0.488719016,-0.936584413,-0.317230195,1.25381458,-0.408730507
4605,4.605700,0.512414336,0.505761504,0.487585664,-1.04232776,-0.352477998,1.39480579,-0.408702374
4606,4.606683,0.513508022,0.506269097,0.486491978,-1.14807117,-0.392761201,1.5408324,-0.408739865
4607,4.607694,0.514871597,0.50690192,0.485398501,-1.2538147,-0.438079834,1.69189453,-0.408739865
4608,4.608677,0.515925169,0.507390916,0.484074831,-1.34445179,-0.473327577,1.8177793,-0.408739865
4609,4.609698,0.516994059,0.507886946,0.483005911,-1.485443,-0.51361078,1.97387671,-0.408739865
4610,4.610682,0.517998397,0.508353114,0.482001603,-1.5710448,-0.553893983,2.12493873,-0.408739865
4611,4.611691,0.519004703,0.508820117,0.480995297,-1.68182349,-0.589141846,2.27096534,-0.408739865
4612,4.612719,0.520189047,0.509245455,0.480078757,-1.78756702,-0.609283388,2.39685035,-0.408739865
4613,4.613684,0.521115363,0.509701192,0.47909674,-1.87820435,-0.629424989,2.50762939,-0.408739865
4614,4.614693,0.52202791,0.51022321,0.47797212,-1.97387683,-0.654602051,2.628479,-0.408739865
4615,4.615679,0.522891164,0.510623813,0.477108806,-2.08465552,-0.684814453,2.74429321,-0.408667207
4616,4.616690,0.523739636,0.511017621,0.476260394,-2.16522217,-0.704955995,2.87017822,-0.408580482
4617,4.617686,0.524515331,0.511377573,0.475484639,-2.25585937,-0.720062196,2.97592163,-0.408444524
4618,4.618693,0.525253773,0.5117203,0.474746197,-2.32635498,-0.740203857,3.06655884,-0.408280432
4619,4.619675,0.526148677,0.512064338,0.474004954,-2.40692139,-0.745239198,3.15216064,-0.408139765
4620,4.620697,0.526821196,0.512447774,0.473178804,-2.48748779,-0.745239198,3.23272705,-0.407881916
4621,4.621680,0.527476072,0.512751698,0.472523928,-2.57308936,-0.755309999,3.31329322,-0.407699049
4622,4.622688,0.528069139,0.513026953,0.471930891,-2.66372657,-0.750274599,3.41400123,-0.407384962
4623,4.623713,0.52859807,0.513272405,0.4714019,-2.73422217,-0.730133057,3.46435523,-0.407087356
4624,4.624683,0.529153407,0.513530135,0.470846564,-2.80975318,-0.720062196,3.52981544,-0.406740516
4625,4.625695,0.529706657,0.513786912,0.470356166,-2.87017822,-0.679778993,3.54995728,-0.406752229
4626,4.626678,0.530118525,0.513978064,0.469881505,-2.94067359,-0.649566591,3.59024024,-0.405650645
4627,4.627687,0.530461788,0.514137387,0.469538212,-3.0162046,-0.589141846,3.59527564,-0.404804587
4628,4.628682,0.530833006,0.514309645,0.469166994,-3.071594,-0.50857538,3.58016944,-0.404033542
4629,4.629691,0.531110346,0.514438391,0.468889713,-3.12698364,-0.422973603,3.54995728,-0.403091371
4630,4.630673,0.531292021,0.514522672,0.468707979,-3.15719557,-0.342407227,3.49960279,-0.401865602
4631,4.631696,0.53154099,0.514638245,0.468473017,-3.16726661,-0.241699189,3.40896583,-0.400400728
4632,4.632694,0.531693161,0.514708877,0.468306869,-3.1320188,-0.146026596,3.27804542,-0.399271041
4633,4.633691,0.531748295,0.514734447,0.468251705,-3.0262754,0.0201416016,3.0665586,-0.396737427
4634,4.634720,0.531781852,0.514750004,0.468218178,-2.79968238,0.115814202,2.68386817,-0.393575668
4635,4.635690,0.531768441,0.514743805,0.468231559,-2.46231055,0.246734604,2.21557593,-0.390603811
4636,4.636699,0.531733453,0.514727533,0.468266547,-1.90338135,0.231628403,1.67175293,-0.390242904
4637,4.637681,0.531542242,0.514677882,0.468373597,-1.2638855,0.0553894006,1.20849609,-0.381421059
4638,4.638690,0.531402111,0.514573753,0.468597859,-0.709991395,-0.342407227,1.05239868,-0.374556184
4639,4.639673,0.531215489,0.514487147,0.468784511,-0.110778801,-1.05743408,1.2538147,-0.368136644
4640,4.640695,0.530908763,0.514344811,0.469091266,0.0906371996,-2.03933716,1.94869995,-0.361306936
4641,4.641677,0.530630231,0.514215529,0.469369769,-0.0100708008,-2.64862037,2.65869117,-0.354624927
4642,4.642697,0.530282021,0.514053941,0.46971795,-0.412902832,-2.89535499,3.30825782,-0.348296791
4643,4.643681,0.529784024,0.513882637,0.470087051,-1.01211548,-2.80471778,3.81683326,-0.340925694
4644,4.644690,0.529336274,0.513615012,0.470663726,-1.59118629,-2.42706275,4.01824903,-0.336753845
4645,4.645720,0.528868139,0.513397753,0.471131891,-2.06954932,-1.8328855,3.90243483,-0.334140539
4646,4.646686,0.528334081,0.513149917,0.471665949,-2.31124854,-1.43005359,3.74130201,-0.332598358
4647,4.647694,0.527780294,0.512892902,0.472219706,-2.44216919,-1.10778797,3.54995728,-0.331930429
4648,4.648676,0.527141511,0.512596428,0.472858518,-2.50762939,-0.89126581,3.39889526,-0.332141399
4649,4.649699,0.526314437,0.512212574,0.473494232,-2.527771,-0.745239198,3.27301025,-0.332837492
4650,4.650682,0.525568366,0.511866331,0.474431634,-2.49252319,-0.659637392,3.15216064,-0.333685875
4651,4.651690,0.524826467,0.511521995,0.475173533,-2.42202735,-0.589141846,3.03634644,-0.334625691
4652,4.652674,0.524047911,0.511160672,0.475952089,-2.36160278,-0.604248047,2.96585083,-0.33542493
4653,4.653695,0.523270786,0.510800004,0.476729244,-2.25585937,-0.579071045,2.83493042,-0.33561483
4654,4.654678,0.522385538,0.510389149,0.477614462,-2.17529273,-0.569000244,2.74429297,-0.336423427
4655,4.655689,0.521295786,0.509883404,0.478461623,-2.05444312,-0.584106386,2.63854957,-0.336871147
4656,4.656720,0.520358145,0.50944823,0.479641855,-1.93862903,-0.563964844,2.5378418,-0.337131321
4657,4.657677,0.519438267,0.509021342,0.480561733,-1.83792114,-0.553893983,2.42706275,-0.337321162
4658,4.658687,0.51844269,0.508559287,0.48155728,-1.73217762,-0.528717041,2.26089478,-0.337471128
4659,4.659682,0.517421544,0.50808537,0.482578427,-1.65664661,-0.488433838,2.14508057,-0.337564886
4660,4.660690,0.516415417,0.507618427,0.483584613,-1.5660094,-0.448150605,2.01415992,-0.337682128
4661,4.661674,0.515077293,0.507121742,0.484654784,-1.48040771,-0.392761201,1.87316895,-0.337886095
4662,4.662695,0.513992071,0.506493747,0.486007959,-1.37969971,-0.327301025,1.70700073,-0.338047862
4663,4.663678,0.512886167,0.505980492,0.487113863,-1.2840271,-0.276946992,1.5760802,-0.338216662
4664,4.664687,0.511770666,0.505462766,0.488229305,-1.17324817,-0.216522202,1.38977039,-0.338661969
4665,4.665688,0.510618985,0.504928291,0.489380985,-1.09268188,-0.166168213,1.2588501,-0.338994741
4666,4.666696,0.509453654,0.504387438,0.490546316,-0.981903017,-0.130920395,1.11282337,-0.33928299
4667,4.667725,0.508000791,0.503713191,0.491999209,-0.856018066,-0.120849594,0.976867676,-0.339850157
4668,4.668677,0.506807625,0.503159404,0.493192375,-0.745239198,-0.0956726,0.840911806,-0.340304822
4669,4.669699,0.505606294,0.502601862,0.494393706,-0.614318848,-0.0704956055,0.725097597,-0.340864986
4670,4.670682,0.504405618,0.502044678,0.495594412,-0.503539979,-0.0503540002,0.553893983,-0.341343135
4671,4.671691,0.503191411,0.501481116,0.496808589,-0.397796571,-0.0201416016,0.417938173,-0.341479093
4672,4.672674,0.501976013,0.500917077,0.498023987,-0.317230195,0.0151061993,0.302123994,-0.342294723
4673,4.673697,0.500452578,0.500210047,0.499242812,-0.261840791,0.0402832031,0.221557587,-0.343246311
4674,4.674679,0.499233544,0.499644279,0.500766456,-0.206451416,0.0553894006,0.151062012,-0.343968153
4675,4.675691,0.498015285,0.4990789,0.501984715,-0.166168213,0.0805664063,0.110778801,-0.344694674
4676,4.676675,0.496799946,0.498514861,0.503200114,-0.110778801,0.100708,0.0100708008,-0.345442295
4677,4.677696,0.495589226,0.497952938,0.504410744,-0.0805664063,0.140991211,-0.0604248047,-0.346187592
4678,4.678720,0.494075865,0.497394145,0.505614877,-0.0302123986,0.216522202,-0.1863098,-0.347174287
4679,4.679674,0.492897511,0.496841609,0.50680536,0.0503540002,0.25680539,-0.307159394,-0.347978175
4680,4.680695,0.491708815,0.496152043,0.508291185,0.115814202,0.297088593,-0.412902802,-0.348751605
4681,4.681679,0.490530491,0.495605201,0.509469509,0.221557602,0.352477998,-0.553893983,-0.349525034
4682,4.682689,0.489381105,0.495071769,0.510618925,0.297088593,0.412902832,-0.709991455,-0.35021174
4683,4.683683,0.488239884,0.494542122,0.511760116,0.352477998,0.463256806,-0.815734804,-0.351205468
4684,4.684690,0.486848444,0.494020551,0.512883902,0.3877258,0.51864624,-0.90637207,-0.352009416
4685,4.685695,0.485726774,0.493375748,0.513988793,0.422973603,0.579071045,-1.00204468,-0.353305519
4686,4.686692,0.484647125,0.492874712,0.515352845,0.443115205,0.629424989,-1.07254016,-0.35435313
4687,4.687675,0.483590037,0.492384106,0.516409934,0.458221376,0.674743593,-1.12792957,-0.356171846
4688,4.688696,0.482557207,0.491904795,0.517442822,0.453186005,0.699920595,-1.15310657,-0.357437491
4689,4.689722,0.481550068,0.491437346,0.518449903,0.443115205,0.699920595,-1.14303577,-0.358595312
4690,4.690675,0.480585545,0.490989715,0.519414485,0.412902832,0.664672852,-1.07757568,-0.361217976
4691,4.691695,0.479402035,0.490440458,0.520381093,0.3826904,0.594177186,-0.976867557,-0.363971889
4692,4.692678,0.47848922,0.490016788,0.52151072,0.3826904,0.438079834,-0.820770264,-0.367321104
4693,4.693700,0.477590412,0.489599675,0.522409618,0.478363007,0.120849594,-0.63446039,-0.370684385
4694,4.694682,0.476760119,0.489214331,0.523239851,0.599212646,-0.0805664063,-0.51864624,-0.374949992
4695,4.695694,0.475927263,0.488827825,0.524072766,0.825805664,-0.266876191,-0.558929443,-0.378807813
4696,4.696676,0.475168049,0.488475472,0.52483201,1.2437439,-0.473327577,-0.770416319,-0.383577287
4697,4.697699,0.474205852,0.488028914,0.52557373,1.68685913,-0.720062196,-0.966796935,-0.38777262
4698,4.698682,0.473510295,0.487706095,0.526489735,2.18032813,-0.89630121,-1.28402686,-0.387770295
4699,4.699690,0.472853839,0.487401426,0.527146161,2.74932837,-0.921478152,-1.72210693,-0.392743737
4700,4.700715,0.472237408,0.487115353,0.527762651,3.0413816,-0.830841005,-2.21054053,-0.401928902
4701,4.701676,0.471661925,0.486848265,0.528338075,3.18237257,-0.589141846,-2.59323072,-0.405610979
4702,4.702698,0.471151114,0.486611187,0.528848886,3.20251441,-0.246734604,-2.95577979,-0.408226609
4703,4.703681,0.470544368,0.48637259,0.529362977,3.17230225,-0.0100708008,-3.16223145,-0.41189456
4704,4.704689,0.470060259,0.486104906,0.529939711,3.1018064,0.181274399,-3.28308082,-0.413964093
4705,4.705688,0.469691187,0.485933632,0.530308843,2.87017822,0.468292207,-3.37371802,-0.414643764
4706,4.706697,0.469318658,0.485760748,0.530681372,2.72918677,0.7653808,-3.49456763,-0.415377408
4707,4.707680,0.469040096,0.485631466,0.530959904,2.6184082,0.931549013,-3.54995728,-0.415295422
4708,4.708688,0.468782812,0.485512048,0.531217217,2.55798316,1.04736316,-3.6053462,-0.41504702
4709,4.709684,0.468550891,0.485413998,0.531428456,2.52273536,1.11282337,-3.63555861,-0.41392675
4710,4.710692,0.46834749,0.485310018,0.53165251,2.5428772,1.10778797,-3.65066528,-0.413045526
4711,4.711716,0.468240738,0.485260487,0.531759262,2.58819556,1.08764637,-3.67584181,-0.412152529
4712,4.712677,0.468206048,0.485244364,0.531793952,2.65869141,1.03225708,-3.69094849,-0.411899388
4713,4.713697,0.468167752,0.485226601,0.531832278,2.67883277,1.01211548,-3.69094825,-0.411280632
4714,4.714681,0.46822691,0.485254049,0.53177309,2.69897437,0.976867676,-3.67584205,-0.410842299
4715,4.715693,0.468309969,0.485292614,0.531692386,2.72415137,0.936584413,-3.66073585,-0.410645396
4716,4.716676,0.468449175,0.485357225,0.531550825,2.72918677,0.916442752,-3.64562941,-0.41058448
4717,4.717698,0.468634903,0.485443413,0.531365097,2.68890357,0.941619813,-3.61541724,-0.41056335
4718,4.718681,0.468916297,0.485574007,0.531083703,2.65869141,0.931549013,-3.59024048,-0.410553932
4719,4.719690,0.469169289,0.485691428,0.530830741,2.62847877,0.931549013,-3.56002784,-0.410469532
4720,4.720673,0.469516575,0.485852599,0.530483425,2.59826636,0.931549013,-3.52981544,-0.410312474
4721,4.721696,0.469959497,0.486058146,0.530139446,2.56301856,0.911407411,-3.47442603,-0.410012424
4722,4.722720,0.470359504,0.486243814,0.529640496,2.51769996,0.90133667,-3.42407203,-0.409843624
4723,4.723678,0.470850229,0.486471534,0.529149771,2.49755836,0.866088808,-3.35357666,-0.409660757
4724,4.724687,0.471360445,0.486708343,0.528639555,2.44216919,0.830841005,-3.27301025,-0.40949899
4725,4.725687,0.471935123,0.486975044,0.528064847,2.41195655,0.795593143,-3.20754957,-0.409402847
4726,4.726696,0.472506672,0.487240314,0.527493358,2.35656738,0.7653808,-3.12194824,-0.409320772
4727,4.727679,0.473305941,0.487524807,0.526880324,2.31628418,0.735168397,-3.05145264,-0.409194171
4728,4.728688,0.474010259,0.487938106,0.525989711,2.26089454,0.704955995,-2.96585059,-0.409219921
4729,4.729684,0.474671364,0.488244951,0.525328636,2.19039917,0.664672852,-2.86010718,-0.409222245
4730,4.730693,0.47547102,0.488616049,0.52452898,2.13500953,0.659637392,-2.79464698,-0.409194112
4731,4.731676,0.476247638,0.488976479,0.523752332,2.03933716,0.594177186,-2.6335144,-0.409231603
4732,4.732697,0.477078795,0.48936224,0.522921205,1.96884143,0.569000244,-2.5378418,-0.409231603
4733,4.733712,0.47819978,0.489882469,0.52180016,1.88323963,0.543823183,-2.42706275,-0.409231603
4734,4.734677,0.479087234,0.490294367,0.520912826,1.78756702,0.51864624,-2.30621338,-0.409231603
4735,4.735703,0.480054438,0.49074325,0.519945562,1.69189441,0.483398378,-2.19039893,-0.409231603
4736,4.736674,0.481002778,0.491183341,0.518997192,1.5811156,0.448150605,-2.02926612,-0.409231603
4737,4.737691,0.481980711,0.49163723,0.518019319,1.49551392,0.412902832,-1.90841675,-0.409231603
4738,4.738688,0.483000249,0.492110401,0.516999781,1.39984119,0.392761201,-1.79260242,-0.409231603
4739,4.739684,0.484309793,0.492601067,0.515942454,1.29913318,0.357513398,-1.65664661,-0.409231603
4740,4.740693,0.485406786,0.493227273,0.514593244,1.18835437,0.322265625,-1.51062,-0.409231603
4741,4.741676,0.486489624,0.49372983,0.513510406,1.05743408,0.292053193,-1.36962891,-0.409231603
4742,4.742696,0.487594187,0.49424246,0.512405872,0.961761415,0.231628403,-1.19338977,-0.409231603
4743,4.743681,0.4887456,0.494776815,0.51125437,0.835876405,0.206451416,-1.04232788,-0.409231603
4744,4.744718,0.490175754,0.495313495,0.51009804,0.725097597,0.161132813,-0.886230409,-0.409231603
4745,4.745683,0.491357088,0.495849639,0.508942723,0.614318848,0.125884995,-0.740203857,-0.409231603
4746,4.746692,0.492535651,0.496535808,0.507464409,0.498504579,0.100708,-0.599212587,-0.409158945
4747,4.747677,0.493720293,0.497085571,0.506279707,0.367584199,0.0553894006,-0.443115205,-0.409130812
4748,4.748687,0.494920015,0.497642368,0.505079985,0.25176999,0.0251770001,-0.276946992,-0.409102678
4749,4.749681,0.496130317,0.498204052,0.503869653,0.140991211,0,-0.140991211,-0.409015954
4750,4.750691,0.497340202,0.498765588,0.502659798,0.0503540002,-0.0352478027,-0.0151061974,-0.408959687
4751,4.751686,0.498860776,0.499329776,0.501444101,-0.0251770001,-0.0553894006,0.0805663988,-0.408962011
4752,4.752694,0.500081003,0.500037611,0.499919027,-0.0553894006,-0.0805664063,0.135955811,-0.408868253
4753,4.753676,0.50130111,0.500603855,0.49869892,-0.115814202,-0.0906371996,0.201416001,-0.408870578
4754,4.754699,0.502517283,0.501168251,0.497482687,-0.166168213,-0.115814202,0.281982422,-0.408835411
4755,4.755714,0.503730774,0.501731455,0.496269196,-0.231628403,-0.130920395,0.362548798,-0.408865869
4756,4.756680,0.504942775,0.502293944,0.495057255,-0.332336426,-0.151062012,0.483398438,-0.408865869
4757,4.757688,0.506438375,0.50285393,0.493850738,-0.438079834,-0.151062012,0.589141846,-0.408865869
4758,4.758684,0.507621467,0.503537118,0.492378533,-0.548858583,-0.201416001,0.750274599,-0.408793211
4759,4.759693,0.508805394,0.504086614,0.491194636,-0.689849854,-0.231628403,0.886230409,-0.408765078
4760,4.760675,0.50996238,0.504623532,0.49003762,-0.810699403,-0.276946992,1.08764637,-0.408736944
4761,4.761696,0.511120498,0.505161047,0.488879502,-0.926513612,-0.307159424,1.2336731,-0.408708811
4762,4.762680,0.512264013,0.505691767,0.487735987,-1.02218616,-0.347442627,1.36962879,-0.408739269
4763,4.763689,0.513645947,0.50620997,0.486619353,-1.13296497,-0.3877258,1.5206908,-0.408739269
4764,4.764684,0.514736772,0.506839335,0.485263199,-1.23870838,-0.422973603,1.66168201,-0.408739269
4765,4.765697,0.5158059,0.507335544,0.4841941,-1.35452271,-0.483398378,1.81274402,-0.408739269
4766,4.766721,0.516878486,0.507833362,0.483121544,-1.485443,-0.50857538,1.99401832,-0.408739269
4767,4.767681,0.517886877,0.508301318,0.482113093,-1.5710448,-0.538787842,2.10983276,-0.408739269
4768,4.768690,0.518882334,0.508763313,0.481117666,-1.66671741,-0.574035585,2.24075294,-0.408739269
4769,4.769686,0.520071268,0.509205043,0.480165839,-1.7674253,-0.604248047,2.37167335,-0.408739269
4770,4.770694,0.521034718,0.509762228,0.478965282,-1.86309803,-0.624389589,2.48748755,-0.408739269
4771,4.771679,0.521935105,0.510180116,0.478064895,-1.97387683,-0.659637392,2.6133728,-0.408739269
4772,4.772688,0.522785187,0.510574639,0.477214783,-2.06954932,-0.689849854,2.75939918,-0.408666611
4773,4.773682,0.523637831,0.510970354,0.476362169,-2.16018653,-0.694885254,2.85507178,-0.408579886
4774,4.774693,0.524418116,0.511332452,0.475581855,-2.24578834,-0.715026796,2.96081519,-0.408443928
4775,4.775679,0.525366187,0.511686623,0.474818856,-2.30117774,-0.715026796,3.0162046,-0.408251703
4776,4.776687,0.526103318,0.512114584,0.473896652,-2.40692139,-0.740203857,3.14712524,-0.408080578
4777,4.777710,0.526739419,0.512409806,0.473260581,-2.50259376,-0.750274599,3.25286841,-0.407874286
4778,4.778682,0.527420938,0.512726128,0.472579092,-2.58819556,-0.750274599,3.33847022,-0.407639861
4779,4.779690,0.528019547,0.513003945,0.471980482,-2.64862037,-0.735168397,3.38378882,-0.407363325
4780,4.780675,0.528554201,0.51325202,0.471445769,-2.72415137,-0.725097597,3.44924903,-0.407124311
4781,4.781695,0.529214203,0.513558388,0.470930994,-2.79464722,-0.715026796,3.50967407,-0.406479836
4782,4.782677,0.529652178,0.51376164,0.470347881,-2.86010718,-0.679778993,3.53988624,-0.405997038
4783,4.783688,0.53006947,0.513955295,0.46993053,-2.94570899,-0.63446039,3.57009864,-0.405443907
4784,4.784683,0.530466735,0.514139652,0.469533265,-3.0162046,-0.563964844,3.58016944,-0.404827476
4785,4.785695,0.530770719,0.514280736,0.469229311,-3.0615232,-0.498504579,3.56002784,-0.403957933
4786,4.786679,0.531102836,0.514434874,0.468897134,-3.1068418,-0.422973603,3.52981544,-0.403018117
4787,4.787688,0.531367421,0.51453346,0.468684644,-3.15216041,-0.337371796,3.48953223,-0.401527494
4788,4.788712,0.531521857,0.514629364,0.468478173,-3.16726661,-0.236663789,3.40393043,-0.40135166
4789,4.789692,0.531654656,0.514690995,0.468345344,-3.12194824,-0.0956726,3.26797462,-0.399190754
4790,4.790690,0.53179127,0.514754355,0.4682087,-3.0162046,0.0402832031,2.97592139,-0.396896243
4791,4.791673,0.531805456,0.514760971,0.468194574,-2.78961158,0.130920395,2.65869117,-0.393406421
4792,4.792696,0.53174746,0.51473403,0.46825251,-2.40188599,0.25680539,2.14508057,-0.3925111
4793,4.793680,0.531722605,0.514732242,0.468256503,-1.84799182,0.226593003,1.62139881,-0.386131436
4794,4.794688,0.531609714,0.514670134,0.468390286,-1.19842529,0.0352478027,1.16317749,-0.379995495
4795,4.795687,0.531425297,0.514584541,0.468574703,-0.51361078,-0.402832001,1.05239856,-0.375129879
4796,4.796696,0.531219602,0.514489055,0.468780369,-0.0906371996,-1.3343811,1.42501831,-0.36731109
4797,4.797679,0.530943334,0.514360845,0.469056666,0.100708,-2.11990333,2.01919532,-0.360973597
4798,4.798688,0.530694902,0.51424557,0.469305098,-0.0453185998,-2.68890357,2.73422217,-0.353150129
4799,4.799691,0.530259311,0.514043391,0.469740689,-0.483398378,-2.90039039,3.38378882,-0.345882177
4800,4.800684,0.529836953,0.513847411,0.470163077,-1.09268188,-2.76443458,3.85711646,-0.340297014
4801,4.801694,0.529417932,0.513652921,0.470582098,-1.75231934,-2.37670875,4.01824903,-0.336087674
4802,4.802677,0.528885901,0.513405979,0.471114069,-2.11486816,-1.8077085,3.92257667,-0.333586931
4803,4.803699,0.528403044,0.513181925,0.471596986,-2.32635498,-1.40487659,3.73123169,-0.332464248
4804,4.804682,0.527788222,0.512896538,0.472211778,-2.46734595,-1.09771717,3.565063,-0.331979126
4805,4.805694,0.527061522,0.512633204,0.472779214,-2.5328064,-0.871124148,3.40393066,-0.332283854
4806,4.806677,0.526357949,0.51223278,0.473642051,-2.51769996,-0.735168397,3.25286841,-0.332918972
4807,4.807686,0.525678813,0.511917591,0.474321187,-2.48748779,-0.654602051,3.15719581,-0.333910346
4808,4.808683,0.524940968,0.511575162,0.475059062,-2.43713355,-0.599212646,3.0363462,-0.33475405
4809,4.809692,0.524166226,0.511215568,0.475833774,-2.35153174,-0.589141846,2.94067359,-0.335494697
4810,4.810717,0.523355901,0.510839522,0.476644099,-2.27096558,-0.569000244,2.83996582,-0.336261064
4811,4.811685,0.522312403,0.510447502,0.477488846,-2.18032813,-0.584106386,2.76443458,-0.33657518
