Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C,debug_IA,debug_IB,debug_IC,pos_estimate_debug,open_phase_debug,open_phase_vel_debug,open_Vd_debug,open_Vq_debug,alpha_debug,beta_debug,sectant_debug
1707,8.536147,0.440024227,0.472165167,0.559975803,5.27206373,1.8077085,-7.079772,0.160710335,0.658820212,20,0.699999988,0,0.0760462433,0.0760462433,1
1708,8.541153,0.445110053,0.474525511,0.554889977,4.81384277,1.64657581,-6.4855957,0.16056031,0.759620667,20,0.699999988,0,0.0695976838,0.0699156597,1
1709,8.546142,0.450735837,0.477136433,0.549264193,4.36569166,1.48040771,-5.84609938,0.16051811,0.860421121,20,0.699999988,0,0.06276308,0.06276308,1
1710,8.551202,0.456772655,0.47993812,0.543227315,3.82186866,1.26892078,-5.09078932,0.16039151,0.961221576,20,0.699999988,0,0.0551880151,0.0551880151,1
1711,8.556139,0.463020742,0.482837886,0.536979318,3.25286865,1.04232776,-4.29519653,0.160208642,1.05722129,20,0.699999988,0,0.046887856,0.046887856,1
1712,8.561148,0.469861239,0.486012548,0.530138731,2.6184082,0.810699403,-3.42910767,0.160067976,1.1580205,20,0.699999988,0,0.0382144079,0.0382144079,1
1713,8.566156,0.47695899,0.489306629,0.52304101,1.97387683,0.543823183,-2.51769996,0.15970695,1.2588197,20,0.699999988,0,0.0292148236,0.0292148236,1
1714,8.571146,0.48434037,0.492732316,0.515659571,1.30416858,0.292053193,-1.64657593,0.159233391,1.3596189,20,0.699999988,0,0.0203042198,0.0203042198,1
1715,8.576163,0.491837054,0.496211559,0.508162975,0.654602051,0.0352478027,-0.689849854,0.158403799,1.46041811,20,0.699999988,0,0.0107895406,0.0107895406,1
1716,8.581139,0.499068409,0.499567628,0.500931561,0.0503540002,-0.146026596,0.0956725925,0.157028019,1.56121731,20,0.699999988,0,0.00118118559,0.00118118559,1
1717,8.586163,0.506660879,0.503091335,0.493339121,-0.201416001,-0.392761201,0.594177186,0.154063195,1.66201651,20,0.699999988,0,-0.00844565593,-0.00844565593,4
1718,8.591140,0.514175117,0.506578684,0.485824883,-0.669708192,-0.745239198,1.41494739,0.150636598,1.75801575,20,0.699999988,0,-0.0179733224,-0.0179733224,4
1719,8.596159,0.521550596,0.510001659,0.478449434,-0.750274599,-1.08764637,1.8379209,0.142895192,1.85881495,20,0.699999988,0,-0.0273250118,-0.0273250118,4
1720,8.601144,0.528707504,0.513323188,0.471292496,-0.956726015,-0.211486802,1.12792957,0.127245978,1.95961416,20,0.699999988,0,-0.0359752923,-0.0359752923,4
1721,8.606162,0.535544336,0.516496181,0.464455664,-3.89236426,0.886230409,3.00613379,0.100597523,2.06041479,20,0.699999988,0,-0.0447361544,-0.0447361544,4
1722,8.611147,0.542213798,0.519435883,0.458121538,-3.93768287,-1.14807117,5.08575392,0.0839217529,2.1612165,20,0.699999988,0,-0.0530997738,-0.0530997738,4
1723,8.616156,0.54799217,0.522273242,0.4520078,-4.07867432,-1.85806262,5.93673706,0.0876811445,2.2620182,20,0.699999988,0,-0.0608516634,-0.0608516634,4
1724,8.621142,0.553662241,0.524904728,0.446337759,-4.8440547,-1.68685913,6.53091383,0.0898936242,2.35801983,20,0.699999988,0,-0.0680409893,-0.0680409893,4
1725,8.626161,0.558748543,0.52726531,0.441251457,-5.20156813,-2.01919556,7.22076368,0.0893967748,2.45882154,20,0.699999988,0,-0.0744901747,-0.0744901747,4
1726,8.631159,0.563341022,0.529396653,0.436658949,-5.66986084,-2.09472632,7.7545166,0.090437375,2.55962324,20,0.699999988,0,-0.0803132355,-0.0801245868,4
1727,8.636163,0.567304194,0.531235993,0.432695806,-6.03744507,-2.16018653,8.19763184,0.0905756801,2.66042495,20,0.699999988,0,-0.0851245895,-0.0851245895,4
1728,8.641139,0.570460379,0.532700777,0.429539621,-6.28417921,-2.31124854,8.59542751,0.0901116654,2.76122665,20,0.699999988,0,-0.0893402025,-0.0893402025,4
1729,8.646162,0.5728423,0.533806205,0.42715767,-6.51077223,-2.38677955,8.89755154,0.0901444629,2.86202836,20,0.699999988,0,-0.0923603624,-0.0923603624,4
1730,8.651138,0.574841976,0.534734249,0.425157994,-6.67190504,-2.44216919,9.11407471,0.0901444629,2.95802999,20,0.699999988,0,-0.0948958471,-0.0948958471,4
1731,8.656159,0.575721383,0.535142422,0.424278647,-6.77764845,-2.48748779,9.26513672,0.0901444629,3.05883169,20,0.699999988,0,-0.0960108414,-0.0960108414,4
1732,8.661148,0.576015353,0.535278857,0.423984647,-6.79779005,-2.48748779,9.26513672,0.0901444629,-3.12355208,20,0.699999988,0,-0.0965488553,-0.0965488553,4
1733,8.666148,0.575660706,0.535114229,0.424339265,-6.77261305,-2.47238135,9.24499416,0.0901444629,-3.02275038,20,0.699999988,0,-0.0957545042,-0.0957545042,4
1734,8.671164,0.57417047,0.534422636,0.425750136,-6.65176344,-2.43209815,9.08386135,0.0901444629,-2.92194867,20,0.699999988,0,-0.0941450223,-0.0941450223,4
1735,8.676139,0.572168112,0.53349334,0.427831918,-6.4553833,-2.37167335,8.82705688,0.0901444629,-2.82594705,20,0.699999988,0,-0.0915054679,-0.0915054679,4
1736,8.681153,0.569470346,0.532241285,0.430529654,-6.23382521,-2.28103638,8.51486206,0.0901444629,-2.72514534,20,0.699999988,0,-0.0880848467,-0.0880848467,4
1737,8.686141,0.565901458,0.530584991,0.434098542,-5.93170118,-2.16522217,8.09692383,0.0901444629,-2.62434363,20,0.699999988,0,-0.0835596994,-0.0835596994,4
1738,8.691157,0.561726093,0.528647184,0.438273877,-5.57418776,-2.03933716,7.63870192,0.0901444629,-2.52354193,20,0.699999988,0,-0.0782655999,-0.0785966218,4
1739,8.696146,0.557024062,0.526464939,0.442975938,-5.1914978,-1.88323963,7.07473755,0.0901444629,-2.42274022,20,0.699999988,0,-0.0724898428,-0.0724898428,4
1740,8.701154,0.551567018,0.52405566,0.448167354,-4.70306349,-1.70700061,6.41006422,0.0901444629,-2.32193851,20,0.699999988,0,-0.065721184,-0.065721184,4
1741,8.706146,0.546014488,0.521355391,0.453985512,-4.17938185,-1.5257262,5.70510817,0.0901444629,-2.22593689,20,0.699999988,0,-0.0583440289,-0.0583440289,4
1742,8.711157,0.539664745,0.518408477,0.460335284,-3.615417,-1.31423938,4.92965651,0.0901444629,-2.12513518,20,0.699999988,0,-0.050292857,-0.050292857,4
1743,8.716149,0.532960415,0.515296996,0.467039615,-3.00613379,-1.07757568,4.08370972,0.0902522877,-2.02433348,20,0.699999988,0,-0.0417921059,-0.0417921059,4
1744,8.721158,0.525932491,0.51203531,0.474067509,-2.34146094,-0.856018066,3.23272681,0.0903577879,-1.92353368,20,0.699999988,0,-0.0328810811,-0.0333389044,4
1745,8.726136,0.518652797,0.5086568,0.480996728,-1.70700061,-0.619354188,2.32635474,0.0904773548,-1.82273448,20,0.699999988,0,-0.024095187,-0.024095187,4
1746,8.731156,0.511195779,0.505366206,0.488437474,-1.00707996,-0.352477998,1.35955799,0.0906672105,-1.72193527,20,0.699999988,0,-0.0146607142,-0.0146607142,4
1747,8.736152,0.504004717,0.501858592,0.495995283,-0.292053193,-0.151062012,0.443115205,0.0909788907,-1.62593603,20,0.699999988,0,-0.00507778767,-0.00507778767,4
1748,8.741156,0.4964059,0.498331994,0.50359416,0.0553894006,-0.0453185998,-0.0100708008,0.0912390053,-1.52513683,20,0.699999988,0,0.00455715461,0.00455715461,1
1749,8.746144,0.48884362,0.494822294,0.511156321,0.730133057,0.146026596,-0.876159668,0.0913210437,-1.42433763,20,0.699999988,0,0.0141457012,0.0141457012,1
1750,8.751158,0.4814246,0.491379142,0.51857543,1.46026611,0.347442627,-1.76742542,0.0914406106,-1.32353842,20,0.699999988,0,0.0235526655,0.023145413,1
1751,8.756147,0.474113792,0.487986147,0.525886178,2.14508057,0.523681581,-2.66876221,0.0920265391,-1.22273922,20,0.699999988,0,0.0323385522,0.0323385522,1
1752,8.761162,0.467137128,0.484887421,0.532563031,2.91046143,0.553893983,-3.46435547,0.0937936902,-1.12194002,20,0.699999988,0,0.0412883051,0.0412883051,1
1753,8.766142,0.460750163,0.481784075,0.539249837,3.68087769,0.226593003,-3.9074707,0.0988327563,-1.02594078,20,0.699999988,0,0.0497667938,0.0497667938,1
1754,8.771237,0.45421052,0.478865683,0.545538187,2.21054053,-0.287017792,-1.92352271,0.114667132,-0.920340598,20,0.699999988,0,0.057740055,0.057740055,1
1755,8.776141,0.448594272,0.476142496,0.551405668,2.29110718,4.26498365,-6.55609083,0.156706959,-0.824340165,20,0.699999988,0,0.0651798248,0.0651798248,1
1756,8.781143,0.443239629,0.473657429,0.556760371,5.35766554,0.941619813,-6.28417969,0.171702281,-0.72353971,20,0.699999988,0,0.0719692633,0.0717225745,1
1757,8.786163,0.43840301,0.471412748,0.56159699,5.44326782,1.73217762,-7.17544556,0.159995273,-0.622739255,20,0.699999988,0,0.0777070373,0.0777070373,1
1758,8.791153,0.434176892,0.469585121,0.565535009,5.69000196,2.06451416,-7.75451612,0.161312461,-0.521938801,20,0.699999988,0,0.0830950215,0.0830950215,1
1759,8.796155,0.430868208,0.467915833,0.569131792,6.1280818,1.95877051,-8.08685207,0.16133824,-0.425938845,20,0.699999988,0,0.087655589,0.087655589,1
1760,8.801140,0.42796272,0.466567367,0.57203722,6.27914429,2.20550537,-8.48464966,0.16015695,-0.325139016,20,0.699999988,0,0.0913395807,0.0913395807,1
1761,8.806162,0.425840616,0.46558252,0.574159384,6.42517042,2.31124854,-8.73641872,0.160571769,-0.224339098,20,0.699999988,0,0.0940303355,0.0940303355,1
1762,8.811148,0.424407005,0.464917153,0.575592935,6.57623243,2.28607154,-8.86230373,0.160754651,-0.123538963,20,0.699999988,0,0.0957127064,0.0957127064,1
1763,8.816153,0.423861742,0.464664131,0.576138318,6.64169264,2.32635498,-8.9680481,0.160710126,-0.0227389783,20,0.699999988,0,0.096371606,0.096371606,1
1764,8.821139,0.423999131,0.464727879,0.576000869,6.62658644,2.32635498,-8.95294189,0.160710126,0.0780610144,20,0.699999988,0,0.0963652581,0.0963652581,1
1765,8.826158,0.4250229,0.465203017,0.57497716,6.53594923,2.28103638,-8.81698608,0.160710126,0.174061075,20,0.699999988,0,0.0950671732,0.0950671732,1
1766,8.831146,0.426745832,0.466002613,0.573254168,6.39999342,2.24075317,-8.64074707,0.160710126,0.274861127,20,0.699999988,0,0.0928825587,0.0928825587,1
1767,8.836157,0.429270148,0.467174143,0.570729792,6.1885066,2.15515137,-8.34365845,0.160710126,0.375660956,20,0.699999988,0,0.0896818414,0.0896818414,1
1768,8.841146,0.43256259,0.468702167,0.567437351,5.93673658,2.07962036,-8.01635742,0.160710126,0.476460785,20,0.699999988,0,0.0857189968,0.0857189968,1
1769,8.846161,0.43647635,0.470518559,0.56352365,5.60440063,1.93359351,-7.53799438,0.160710126,0.57726109,20,0.699999988,0,0.0809281319,0.0809281319,1
1770,8.851137,0.440751791,0.472502798,0.559248149,5.20156813,1.79260242,-6.99417067,0.160651535,0.678061545,20,0.699999988,0,0.0751236826,0.0751236826,1
1771,8.856154,0.445827425,0.474858403,0.554172516,4.75845337,1.62643433,-6.3848877,0.160576493,0.774061978,20,0.699999988,0,0.0686880648,0.0686880648,1
1772,8.861140,0.451492608,0.477487624,0.548507333,4.25994873,1.42501819,-5.68496704,0.160475701,0.874862432,20,0.699999988,0,0.0615049005,0.0615049005,1
1773,8.866162,0.457743406,0.480388641,0.542256594,3.70101905,1.21856678,-4.9195857,0.160356134,0.975662887,20,0.699999988,0,0.0535792075,0.0535792075,1
1774,8.871147,0.464237213,0.483402431,0.535762787,3.15216041,1.00204468,-4.15420532,0.160208434,1.07646239,20,0.699999988,0,0.0457506329,0.0457506329,1
1775,8.876161,0.47115162,0.486611426,0.52884841,2.52273536,0.77041626,-3.29315162,0.159938842,1.17726159,20,0.699999988,0,0.0369735248,0.0369735248,1
1776,8.881146,0.478018045,0.489798129,0.521981955,1.88827503,0.50857538,-2.39685035,0.159598917,1.27806079,20,0.699999988,0,0.0278719924,0.0278719924,1
1777,8.886174,0.485395581,0.493222058,0.51460439,1.21353137,0.241699189,-1.45523059,0.159097254,1.37886,20,0.699999988,0,0.0185176525,0.0185176525,1
1778,8.891162,0.492932767,0.496720076,0.507067204,0.51864624,-0.0201416016,-0.498504639,0.158241883,1.47485924,20,0.699999988,0,0.00896087941,0.00896087941,1
1779,8.896162,0.50051868,0.500240743,0.49948135,-0.0100708008,-0.166168213,0.176239014,0.156596601,1.57565844,20,0.699999988,0,-0.00065765332,-0.00065765332,4
1780,8.901154,0.508104801,0.50376147,0.491895199,-0.271911591,-0.443115205,0.715026796,0.153392702,1.67645764,20,0.699999988,0,-0.00981209148,-0.00981209148,4
1781,8.906147,0.51559633,0.507238269,0.48476994,-0.715026796,-0.795593143,1.51061988,0.150680974,1.77725685,20,0.699999988,0,-0.0193109401,-0.0193109401,4
1782,8.911165,0.522954524,0.510484636,0.477408737,-0.745239198,-1.09771717,1.8429563,0.141315326,1.87805605,20,0.699999988,0,-0.0286445767,-0.0286445767,4
1783,8.916143,0.529686809,0.513777733,0.470313221,-1.16821277,0.100708,1.06750476,0.122478575,1.97405529,20,0.699999988,0,-0.0376413465,-0.0376413465,4
1784,8.921159,0.53655827,0.51696676,0.46344173,-4.20959473,0.589141846,3.62045288,0.0952442065,2.07485628,20,0.699999988,0,-0.0463540144,-0.0463540144,4
1785,8.926148,0.543080091,0.519993544,0.456919879,-3.79669166,-1.46026611,5.2166748,0.08344578,2.17565799,20,0.699999988,0,-0.054623425,-0.054623425,4
1786,8.931157,0.549145401,0.522808433,0.45085457,-4.18945265,-1.83792114,6.02737379,0.0887778252,2.27645969,20,0.699999988,0,-0.0619133115,-0.0619133115,4
1787,8.936146,0.55467695,0.525375664,0.445618272,-4.9095149,-1.72714221,6.63665724,0.0897645205,2.3772614,20,0.699999988,0,-0.068953231,-0.068953231,4
1788,8.941164,0.559701443,0.527603745,0.440522283,-5.26199341,-2.03933716,7.30133057,0.0895653069,2.47806311,20,0.699999988,0,-0.0754147321,-0.0754147321,4
1789,8.946159,0.563985467,0.529695749,0.436014533,-5.72021437,-2.08969092,7.80990505,0.0905285776,2.57406473,20,0.699999988,0,-0.0811303109,-0.0811303109,4
1790,8.951161,0.567912459,0.531518281,0.432087541,-6.06765699,-2.18536377,8.25302124,0.0904442221,2.67486644,20,0.699999988,0,-0.0861095488,-0.0861095488,4
1791,8.956137,0.570878565,0.53289485,0.429121435,-6.32949829,-2.32635498,8.62564087,0.0901348889,2.77566814,20,0.699999988,0,-0.0898704007,-0.0898509994,4
1792,8.961158,0.57347393,0.53409934,0.42652601,-6.55609083,-2.39685059,8.95294189,0.0901442468,2.87646985,20,0.699999988,0,-0.0928884745,-0.0928884745,4
1793,8.966138,0.575031459,0.534822226,0.425028414,-6.69204617,-2.44216919,9.13421535,0.0901442468,2.97727156,20,0.699999988,0,-0.0950601622,-0.0950601622,4
1794,8.971162,0.575948715,0.535208404,0.42413646,-6.76254225,-2.48748779,9.25003052,0.0901442468,3.07807326,20,0.699999988,0,-0.096191138,-0.096191138,4
1795,8.976140,0.576047242,0.535293639,0.423952729,-6.76757765,-2.49252319,9.26010132,0.0901442468,-3.10911059,20,0.699999988,0,-0.096424073,-0.096424073,4
1796,8.981162,0.575397193,0.53499198,0.424602807,-6.72225952,-2.46734595,9.18960571,0.0901442468,-3.00830889,20,0.699999988,0,-0.0955998078,-0.0955998078,4
1797,8.986141,0.574102163,0.534390926,0.425897777,-6.59637451,-2.41699219,9.01336575,0.0901442468,-2.90750718,20,0.699999988,0,-0.0939578488,-0.0939121023,4
1798,8.991255,0.571756482,0.533302307,0.428243518,-6.44027615,-2.36663818,8.80691433,0.0901442468,-2.80670547,20,0.699999988,0,-0.0909835696,-0.0909835696,4
1799,8.996145,0.568863034,0.531959414,0.430983096,-6.17340088,-2.26592994,8.43933105,0.0901442468,-2.70590377,20,0.699999988,0,-0.0875099301,-0.0875099301,4
1800,9.001143,0.565217376,0.530354023,0.43459627,-5.88134718,-2.14004493,8.02139187,0.0901442468,-2.60510206,20,0.699999988,0,-0.0829286203,-0.0829286203,4
1801,9.006181,0.561232388,0.528418064,0.438767612,-5.52383375,-2.01415992,7.53799343,0.0901442468,-2.50430036,20,0.699999988,0,-0.0776395872,-0.0776395872,4
1802,9.011141,0.556248784,0.526105165,0.443751216,-5.09078979,-1.85302722,6.94381714,0.0901442468,-2.40829873,20,0.699999988,0,-0.0713206008,-0.0713206008,4
1803,9.016160,0.550802052,0.523577332,0.449197978,-4.60235548,-1.65664661,6.25900221,0.0901442468,-2.30749702,20,0.699999988,0,-0.0644143894,-0.0644143894,4
1804,9.021146,0.54481262,0.52079761,0.45518738,-4.09378052,-1.49551392,5.58929443,0.0901442468,-2.20669532,20,0.699999988,0,-0.0572367832,-0.0572367832,4
1805,9.026157,0.538419247,0.517830431,0.461580753,-3.52981544,-1.27899158,4.8088069,0.0901442468,-2.10589361,20,0.699999988,0,-0.0490298085,-0.0490298085,4
1806,9.031145,0.532027245,0.514863908,0.467972755,-2.90542579,-1.04232776,3.94775343,0.0902778432,-2.00509191,20,0.699999988,0,-0.04060895,-0.04060895,4
1807,9.036158,0.524906218,0.51155901,0.475093752,-2.24075317,-0.810699403,3.05145264,0.0903645679,-1.90909255,20,0.699999988,0,-0.0315798633,-0.0315798633,4
1808,9.041147,0.517609835,0.50817275,0.482390165,-1.58615112,-0.569000244,2.15515137,0.0905122682,-1.80829334,20,0.699999988,0,-0.0223283507,-0.0223283507,4
1809,9.046157,0.510134816,0.504703581,0.489865154,-0.871124148,-0.302124023,1.17324817,0.0907021239,-1.70749414,20,0.699999988,0,-0.0128504569,-0.0128504569,4
1810,9.051147,0.502552807,0.501184762,0.497447193,-0.211486802,-0.140991211,0.352478027,0.0910068005,-1.60669494,20,0.699999988,0,-0.00369802886,-0.00369802886,4
1811,9.056158,0.494957179,0.497659624,0.505042851,0.135955796,-0.0352478027,-0.100707993,0.091250509,-1.50589573,20,0.699999988,0,0.00593131687,0.00593131687,1
1812,9.061145,0.487767905,0.494323075,0.512232125,0.840911746,0.176238999,-1.01715076,0.0913771093,-1.40509653,20,0.699999988,0,0.0155096948,0.0155096948,1
1813,9.066163,0.480341196,0.490876317,0.519658804,1.5710448,0.392761201,-1.96380603,0.0914685428,-1.30909729,20,0.699999988,0,0.0249263607,0.0249263607,1
1814,9.071148,0.473136008,0.487532377,0.526863992,2.29110718,0.548858583,-2.83996582,0.0922396258,-1.20829809,20,0.699999988,0,0.0340621844,0.0340621844,1
1815,9.076159,0.466187507,0.484307587,0.533812523,3.0615232,0.533752382,-3.59527564,0.0942857116,-1.10749888,20,0.699999988,0,0.0428725407,0.0428725407,1
1816,9.081144,0.459484309,0.481196612,0.540515721,3.75137305,0.0906371996,-3.84201026,0.0996107236,-1.00669968,20,0.699999988,0,0.0509833246,0.0509833246,1
1817,9.086164,0.453349739,0.478349537,0.546650231,1.41998279,0.246734604,-1.66671741,0.12049824,-0.905899286,20,0.699999988,0,0.0588836521,0.0588836521,1
1818,9.091138,0.447758228,0.475754499,0.552241743,3.17733765,3.63052368,-6.80786133,0.165828705,-0.805098832,20,0.699999988,0,0.0662399158,0.0662399158,1
1819,9.096161,0.442477763,0.473303825,0.557522178,5.48858643,0.916442752,-6.4050293,0.168481871,-0.709098399,20,0.699999988,0,0.0729352608,0.0729352608,1
1820,9.101138,0.437773347,0.471120507,0.562226653,5.39291382,1.89834583,-7.29125977,0.159688115,-0.608297944,20,0.699999988,0,0.0789002404,0.0789002404,1
1821,9.106162,0.433639556,0.469202012,0.566360414,5.82092285,1.97891223,-7.79983521,0.161809191,-0.507497489,20,0.699999988,0,0.0841416493,0.0841416493,1
1822,9.111138,0.430280715,0.467643172,0.569719255,6.17340088,2.01415992,-8.18756104,0.161007687,-0.406697631,20,0.699999988,0,0.0883611962,0.0883611962,1
1823,9.116168,0.427511811,0.466358095,0.572488129,6.29425001,2.22564673,-8.51989651,0.160189688,-0.305897802,20,0.699999988,0,0.0918464735,0.0918464735,1
1824,9.121178,0.425592303,0.465445638,0.574454308,6.48559523,2.28607154,-8.77166653,0.160611525,-0.205097824,20,0.699999988,0,0.0944042504,0.0944042504,1
1825,9.126143,0.424281627,0.464858979,0.575718343,6.58630323,2.28607154,-8.87237453,0.160710007,-0.109097719,20,0.699999988,0,0.0960070491,0.0960070491,1
1826,9.131153,0.423908949,0.464686036,0.576091051,6.62658644,2.33642554,-8.96301174,0.160710007,-0.00829773396,20,0.699999988,0,0.0964795947,0.0964795947,1
1827,9.136141,0.424185336,0.464814276,0.575814605,6.61651516,2.31628418,-8.89251709,0.160710007,0.0925022587,20,0.699999988,0,0.0961291194,0.0962502062,1
1828,9.141161,0.425354183,0.465356737,0.574645758,6.53594923,2.28607154,-8.82202053,0.160710007,0.193302348,20,0.699999988,0,0.0948130041,0.0948130041,1
1829,9.146138,0.427159905,0.466173232,0.572886467,6.37985229,2.23068237,-8.61053467,0.160710007,0.294102341,20,0.699999988,0,0.0924163982,0.0924163982,1
1830,9.151154,0.429625392,0.467339009,0.570374548,6.143188,2.14508057,-8.28826904,0.160710007,0.39490217,20,0.699999988,0,0.0892314017,0.0892314017,1
1831,9.156143,0.433020324,0.468914628,0.566979706,5.86120558,2.03933716,-7.90054274,0.160710007,0.490902007,20,0.699999988,0,0.0849268287,0.0849268287,1
1832,9.161154,0.436980695,0.470752627,0.563019276,5.50872755,1.90841663,-7.4171443,0.160710007,0.591702402,20,0.699999988,0,0.0799052715,0.0799052715,1
1833,9.166147,0.441628426,0.472909659,0.558371603,5.1109314,1.75231934,-6.89849758,0.160710007,0.692502856,20,0.699999988,0,0.0740121976,0.0743073151,1
1834,9.171161,0.446903884,0.475358009,0.553096116,4.68292189,1.60125721,-6.28417921,0.160524815,0.793303311,20,0.699999988,0,0.0677071437,0.0677071437,1
1835,9.176161,0.452661902,0.478030324,0.547338128,4.17434692,1.40487659,-5.57922363,0.160468549,0.894103765,20,0.699999988,0,0.0603330173,0.0603330173,1
1836,9.181161,0.458586067,0.480779707,0.541413903,3.615417,1.17828369,-4.7937007,0.160334915,0.99490422,20,0.699999988,0,0.0525107346,0.0525107346,1
1837,9.186140,0.465231985,0.483864099,0.534767985,3.0413816,0.961761415,-4.00314283,0.160210639,1.09090352,20,0.699999988,0,0.0440840721,0.0440840721,1
1838,9.191161,0.472186148,0.487091541,0.527813852,2.40188599,0.715026796,-3.11691284,0.159962147,1.19170272,20,0.699999988,0,0.0352665633,0.0352665633,1
1839,9.196137,0.479411244,0.49044475,0.520588815,1.75735462,0.478363007,-2.25585937,0.159594089,1.29250193,20,0.699999988,0,0.0265255813,0.0265255813,1
1840,9.201158,0.486822993,0.493884534,0.513176978,1.10778797,0.201416001,-1.30920398,0.158991724,1.39330113,20,0.699999988,0,0.0171321109,0.0171321109,1
1841,9.206147,0.494372934,0.497388482,0.505987763,0.433044404,-0.0503540002,-0.3826904,0.158028528,1.49410033,20,0.699999988,0,0.007592218,0.007592218,1
1842,9.211152,0.501606286,0.500745475,0.498393714,-0.0302123986,-0.171203613,0.201416016,0.156605855,1.59489954,20,0.699999988,0,-0.00203670282,-0.00203670282,4
1843,9.216142,0.509186804,0.50426358,0.490813166,-0.377654999,-0.493469208,0.871124208,0.152865231,1.69089878,20,0.699999988,0,-0.0116484156,-0.0116484156,4
1844,9.221163,0.51667279,0.507737875,0.48332718,-0.750274599,-0.89126581,1.64154041,0.148311362,1.79169798,20,0.699999988,0,-0.021140296,-0.021140296,4
1845,9.226142,0.523970246,0.511124611,0.476029754,-0.704955995,-1.06246936,1.7774961,0.138884827,1.89249718,20,0.699999988,0,-0.0303930622,-0.0299094096,4
1846,9.231180,0.531062543,0.514416158,0.468937457,-1.69189441,0.322265625,1.21856689,0.11814265,1.99329638,20,0.699999988,0,-0.0389042757,-0.0389042757,4
1847,9.236141,0.537820637,0.51740706,0.462492913,-4.29519606,0.221557602,4.07363844,0.0917988941,2.09409785,20,0.699999988,0,-0.0475570597,-0.0475570597,4
1848,9.241141,0.543900788,0.520374417,0.456099212,-3.74130201,-1.64154029,5.38284206,0.0835301653,2.19489956,20,0.699999988,0,-0.0556639582,-0.0556639582,4
1849,9.246153,0.549969971,0.523191154,0.450029999,-4.36065626,-1.78253162,6.143188,0.0894481242,2.29090118,20,0.699999988,0,-0.0633594245,-0.0633594245,4
1850,9.251142,0.555425048,0.525722861,0.444574952,-4.96490479,-1.8077085,6.77261353,0.0895418674,2.39170289,20,0.699999988,0,-0.0702761561,-0.0702761561,4
1851,9.256163,0.560366511,0.52801621,0.439633489,-5.35766554,-2.05947876,7.38189602,0.0898324922,2.4925046,20,0.699999988,0,-0.0765416771,-0.0765416771,4
1852,9.261148,0.564702451,0.530028522,0.435297549,-5.80581617,-2.09472632,7.90054226,0.0904160887,2.5933063,20,0.699999988,0,-0.0818654224,-0.0818654224,4
1853,9.266156,0.568499267,0.531790614,0.431714058,-6.11801147,-2.21054053,8.32855225,0.0903246924,2.69410801,20,0.699999988,0,-0.0865830928,-0.0865830928,4
1854,9.271141,0.571318924,0.533099234,0.428681046,-6.36474514,-2.34649634,8.71124172,0.0901067331,2.79010963,20,0.699999988,0,-0.0904288143,-0.0904288143,4
1855,9.276159,0.573572338,0.534145057,0.426427662,-6.56112623,-2.40692139,8.9680481,0.0901442245,2.89091134,20,0.699999988,0,-0.0932860076,-0.0932860076,4
1856,9.281145,0.575323641,0.534957826,0.424676389,-6.68701124,-2.44720435,9.13421535,0.0901442245,2.99171305,20,0.699999988,0,-0.0955065116,-0.0955065116,4
1857,9.286160,0.575884759,0.535218239,0.424115241,-6.77261305,-2.48245239,9.26010132,0.0901442245,3.09251475,20,0.699999988,0,-0.0962180272,-0.0962733626,4
1858,9.291149,0.57592088,0.535234988,0.42407909,-6.77764845,-2.47741675,9.25506496,0.0901442245,-3.08986902,20,0.699999988,0,-0.0962875634,-0.0962875634,4
1859,9.296156,0.575124502,0.534865379,0.424758911,-6.72225952,-2.45727539,9.17953491,0.0901442245,-2.98906732,20,0.699999988,0,-0.0954018533,-0.0954018533,4
1860,9.301144,0.57377696,0.534240007,0.426223069,-6.58630323,-2.41699219,9.0032959,0.0901442245,-2.88826561,20,0.699999988,0,-0.0935453922,-0.0935453922,4
1861,9.306162,0.571327925,0.533103406,0.428672075,-6.37985229,-2.34146094,8.72131348,0.0901442245,-2.79226398,20,0.699999988,0,-0.0904402062,-0.0904402062,4
1862,9.311149,0.568446159,0.531765997,0.431553841,-6.1280818,-2.24075317,8.36883545,0.0901442245,-2.69146228,20,0.699999988,0,-0.0867862552,-0.0867862552,4
1863,9.316157,0.564543068,0.529954553,0.435456991,-5.80581617,-2.11486816,7.96096754,0.0901442245,-2.59066057,20,0.699999988,0,-0.0818372667,-0.0822123587,4
1864,9.321141,0.56030488,0.527987599,0.43969515,-5.45333815,-1.97891223,7.4322505,0.0901442245,-2.48985887,20,0.699999988,0,-0.0766814128,-0.0766814128,4
1865,9.326165,0.555259526,0.525646031,0.444446594,-5.01525879,-1.82785022,6.84310913,0.0901442245,-2.38905716,20,0.699999988,0,-0.070438914,-0.070438914,4
1866,9.331138,0.549863338,0.523141623,0.450136602,-4.54193115,-1.64657581,6.18850708,0.0901442245,-2.29305553,20,0.699999988,0,-0.0632242262,-0.0632242262,4
1867,9.336165,0.543963194,0.520403385,0.456036747,-3.97796631,-1.44012439,5.41809082,0.0901442245,-2.18745375,20,0.699999988,0,-0.055743169,-0.055743169,4
1868,9.341160,0.537444711,0.517378151,0.462555289,-3.40896559,-1.2286377,4.63760328,0.0901442245,-2.09145212,20,0.699999988,0,-0.0474779867,-0.0474779867,4
